dim,hidden_mult,activation,dtype,fp8,class,device,measurement,value
1024,8,silu,bfloat16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.17013248
2048,2,relu,float32,False,MLP,cuda,Forward Time (ms),1.1812864303588868
2048,2,relu,float32,False,MLP,cuda,Backward Time (ms),2.528972816467285
2048,2,relu,float32,False,MLP,cuda,Forward Peak Memory (GB),0.10931456
2048,2,relu,float32,False,MLP,cuda,Backward Peak Memory (GB),0.168035328
2048,2,relu,float32,False,PreCompiledMLP,cuda,Forward Time (ms),1.1918399810791016
2048,2,relu,float32,False,PreCompiledMLP,cuda,Backward Time (ms),2.4851551055908203
2048,2,relu,float32,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.105120256
2048,2,relu,float32,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.168035328
2048,2,relu,float16,False,MLP,cuda,Forward Time (ms),0.9253888130187988
2048,2,relu,float16,False,MLP,cuda,Backward Time (ms),2.0115551948547363
2048,2,relu,float16,False,MLP,cuda,Forward Peak Memory (GB),0.111411712
2048,2,relu,float16,False,MLP,cuda,Backward Peak Memory (GB),0.172229632
2048,2,relu,float16,False,PreCompiledMLP,cuda,Forward Time (ms),0.9234432220458985
2048,2,relu,float16,False,PreCompiledMLP,cuda,Backward Time (ms),1.9746816635131839
2048,2,relu,float16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.111411712
2048,2,relu,float16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.172229632
2048,2,relu,bfloat16,False,MLP,cuda,Forward Time (ms),0.9252863883972168
2048,2,relu,bfloat16,False,MLP,cuda,Backward Time (ms),2.015539264678955
2048,2,relu,bfloat16,False,MLP,cuda,Forward Peak Memory (GB),0.111411712
2048,2,relu,bfloat16,False,MLP,cuda,Backward Peak Memory (GB),0.172229632
2048,2,relu,bfloat16,False,PreCompiledMLP,cuda,Forward Time (ms),0.9237471580505371
2048,2,relu,bfloat16,False,PreCompiledMLP,cuda,Backward Time (ms),1.9738528251647947
2048,2,relu,bfloat16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.111411712
2048,2,relu,bfloat16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.172229632
2048,2,relu2,float32,False,MLP,cuda,Forward Time (ms),1.2409855842590332
2048,2,relu2,float32,False,MLP,cuda,Backward Time (ms),2.745753765106201
2048,2,relu2,float32,False,MLP,cuda,Forward Peak Memory (GB),0.126091776
2048,2,relu2,float32,False,MLP,cuda,Backward Peak Memory (GB),0.176423936
2048,2,relu2,float32,False,PreCompiledMLP,cuda,Forward Time (ms),1.1960448265075683
2048,2,relu2,float32,False,PreCompiledMLP,cuda,Backward Time (ms),2.4843136787414553
2048,2,relu2,float32,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.113508864
2048,2,relu2,float32,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.168035328
2048,2,relu2,float16,False,MLP,cuda,Forward Time (ms),0.953651237487793
2048,2,relu2,float16,False,MLP,cuda,Backward Time (ms),2.0934656143188475
2048,2,relu2,float16,False,MLP,cuda,Forward Peak Memory (GB),0.11980032
2048,2,relu2,float16,False,MLP,cuda,Backward Peak Memory (GB),0.172229632
2048,2,relu2,float16,False,PreCompiledMLP,cuda,Forward Time (ms),0.9326592445373535
2048,2,relu2,float16,False,PreCompiledMLP,cuda,Backward Time (ms),1.977241611480713
2048,2,relu2,float16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.115606016
2048,2,relu2,float16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.172229632
2048,2,relu2,bfloat16,False,MLP,cuda,Forward Time (ms),0.9534463882446289
2048,2,relu2,bfloat16,False,MLP,cuda,Backward Time (ms),2.094387245178223
2048,2,relu2,bfloat16,False,MLP,cuda,Forward Peak Memory (GB),0.11980032
2048,2,relu2,bfloat16,False,MLP,cuda,Backward Peak Memory (GB),0.172229632
2048,2,relu2,bfloat16,False,PreCompiledMLP,cuda,Forward Time (ms),0.9400223731994629
2048,2,relu2,bfloat16,False,PreCompiledMLP,cuda,Backward Time (ms),1.9701024055480958
2048,2,relu2,bfloat16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.115606016
2048,2,relu2,bfloat16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.172229632
2048,2,silu,float32,False,MLP,cuda,Forward Time (ms),1.1817983627319335
2048,2,silu,float32,False,MLP,cuda,Backward Time (ms),2.5330591201782227
2048,2,silu,float32,False,MLP,cuda,Forward Peak Memory (GB),0.113508864
2048,2,silu,float32,False,MLP,cuda,Backward Peak Memory (GB),0.168035328
2048,2,silu,float32,False,PreCompiledMLP,cuda,Forward Time (ms),1.1873279571533204
2048,2,silu,float32,False,PreCompiledMLP,cuda,Backward Time (ms),2.49722900390625
2048,2,silu,float32,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.113508864
2048,2,silu,float32,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.168035328
2048,2,silu,float16,False,MLP,cuda,Forward Time (ms),0.9303903579711914
2048,2,silu,float16,False,MLP,cuda,Backward Time (ms),2.0153505325317385
2048,2,silu,float16,False,MLP,cuda,Forward Peak Memory (GB),0.115606016
2048,2,silu,float16,False,MLP,cuda,Backward Peak Memory (GB),0.172229632
2048,2,silu,float16,False,PreCompiledMLP,cuda,Forward Time (ms),0.9364480018615723
2048,2,silu,float16,False,PreCompiledMLP,cuda,Backward Time (ms),1.9746815681457521
2048,2,silu,float16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.115606016
2048,2,silu,float16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.172229632
2048,2,silu,bfloat16,False,MLP,cuda,Forward Time (ms),0.9267200469970703
2048,2,silu,bfloat16,False,MLP,cuda,Backward Time (ms),2.0145151138305666
2048,2,silu,bfloat16,False,MLP,cuda,Forward Peak Memory (GB),0.115606016
2048,2,silu,bfloat16,False,MLP,cuda,Backward Peak Memory (GB),0.172229632
2048,2,silu,bfloat16,False,PreCompiledMLP,cuda,Forward Time (ms),0.9356287956237793
2048,2,silu,bfloat16,False,PreCompiledMLP,cuda,Backward Time (ms),1.9738623619079592
2048,2,silu,bfloat16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.115606016
2048,2,silu,bfloat16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.172229632
2048,4,relu,float32,False,MLP,cuda,Forward Time (ms),2.367180824279785
2048,4,relu,float32,False,MLP,cuda,Backward Time (ms),4.989030265808106
2048,4,relu,float32,False,MLP,cuda,Forward Peak Memory (GB),0.19320064
2048,4,relu,float32,False,MLP,cuda,Backward Peak Memory (GB),0.310641664
2048,4,relu,float32,False,PreCompiledMLP,cuda,Forward Time (ms),2.3553951263427733
2048,4,relu,float32,False,PreCompiledMLP,cuda,Backward Time (ms),4.981974411010742
2048,4,relu,float32,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.180617728
2048,4,relu,float32,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.310641664
2048,4,relu,float16,False,MLP,cuda,Forward Time (ms),1.8353151321411132
2048,4,relu,float16,False,MLP,cuda,Backward Time (ms),3.961241722106934
2048,4,relu,float16,False,MLP,cuda,Forward Peak Memory (GB),0.199492096
2048,4,relu,float16,False,MLP,cuda,Backward Peak Memory (GB),0.323224576
2048,4,relu,float16,False,PreCompiledMLP,cuda,Forward Time (ms),1.8277151107788085
2048,4,relu,float16,False,PreCompiledMLP,cuda,Backward Time (ms),3.90914249420166
2048,4,relu,float16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.199492096
2048,4,relu,float16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.323224576
2048,4,relu,bfloat16,False,MLP,cuda,Forward Time (ms),1.8354175567626954
2048,4,relu,bfloat16,False,MLP,cuda,Backward Time (ms),3.9606273651123045
2048,4,relu,bfloat16,False,MLP,cuda,Forward Peak Memory (GB),0.199492096
2048,4,relu,bfloat16,False,MLP,cuda,Backward Peak Memory (GB),0.323224576
2048,4,relu,bfloat16,False,PreCompiledMLP,cuda,Forward Time (ms),1.8236543655395507
2048,4,relu,bfloat16,False,PreCompiledMLP,cuda,Backward Time (ms),3.9136129379272457
2048,4,relu,bfloat16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.199492096
2048,4,relu,bfloat16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.323224576
2048,4,relu2,float32,False,MLP,cuda,Forward Time (ms),2.5372735977172853
2048,4,relu2,float32,False,MLP,cuda,Backward Time (ms),5.600034904479981
2048,4,relu2,float32,False,MLP,cuda,Forward Peak Memory (GB),0.226755072
2048,4,relu2,float32,False,MLP,cuda,Backward Peak Memory (GB),0.32741888
2048,4,relu2,float32,False,PreCompiledMLP,cuda,Forward Time (ms),2.371590423583984
2048,4,relu2,float32,False,PreCompiledMLP,cuda,Backward Time (ms),4.942124938964844
2048,4,relu2,float32,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.197394944
2048,4,relu2,float32,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.310641664
2048,4,relu2,float16,False,MLP,cuda,Forward Time (ms),1.8948095321655274
2048,4,relu2,float16,False,MLP,cuda,Backward Time (ms),4.205379295349121
2048,4,relu2,float16,False,MLP,cuda,Forward Peak Memory (GB),0.216269312
2048,4,relu2,float16,False,MLP,cuda,Backward Peak Memory (GB),0.323224576
2048,4,relu2,float16,False,PreCompiledMLP,cuda,Forward Time (ms),1.8451456069946288
2048,4,relu2,float16,False,PreCompiledMLP,cuda,Backward Time (ms),3.908608055114746
2048,4,relu2,float16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.207880704
2048,4,relu2,float16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.323224576
2048,4,relu2,bfloat16,False,MLP,cuda,Forward Time (ms),1.8926528930664062
2048,4,relu2,bfloat16,False,MLP,cuda,Backward Time (ms),4.206803131103516
2048,4,relu2,bfloat16,False,MLP,cuda,Forward Peak Memory (GB),0.216269312
2048,4,relu2,bfloat16,False,MLP,cuda,Backward Peak Memory (GB),0.323224576
2048,4,relu2,bfloat16,False,PreCompiledMLP,cuda,Forward Time (ms),1.8448383331298828
2048,4,relu2,bfloat16,False,PreCompiledMLP,cuda,Backward Time (ms),3.9081985473632814
2048,4,relu2,bfloat16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.207880704
2048,4,relu2,bfloat16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.323224576
2048,4,silu,float32,False,MLP,cuda,Forward Time (ms),2.3631872177124023
2048,4,silu,float32,False,MLP,cuda,Backward Time (ms),4.972134590148926
2048,4,silu,float32,False,MLP,cuda,Forward Peak Memory (GB),0.197394944
2048,4,silu,float32,False,MLP,cuda,Backward Peak Memory (GB),0.310641664
2048,4,silu,float32,False,PreCompiledMLP,cuda,Forward Time (ms),2.381823921203613
2048,4,silu,float32,False,PreCompiledMLP,cuda,Backward Time (ms),4.948377799987792
2048,4,silu,float32,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.197394944
2048,4,silu,float32,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.310641664
2048,4,silu,float16,False,MLP,cuda,Forward Time (ms),1.8349056243896484
2048,4,silu,float16,False,MLP,cuda,Backward Time (ms),3.964620590209961
2048,4,silu,float16,False,MLP,cuda,Forward Peak Memory (GB),0.207880704
2048,4,silu,float16,False,MLP,cuda,Backward Peak Memory (GB),0.323224576
2048,4,silu,float16,False,PreCompiledMLP,cuda,Forward Time (ms),1.842073631286621
2048,4,silu,float16,False,PreCompiledMLP,cuda,Backward Time (ms),3.9181310653686525
2048,4,silu,float16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.207880704
2048,4,silu,float16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.323224576
2048,4,silu,bfloat16,False,MLP,cuda,Forward Time (ms),1.8335744857788085
2048,4,silu,bfloat16,False,MLP,cuda,Backward Time (ms),3.966566276550293
2048,4,silu,bfloat16,False,MLP,cuda,Forward Peak Memory (GB),0.207880704
2048,4,silu,bfloat16,False,MLP,cuda,Backward Peak Memory (GB),0.323224576
2048,4,silu,bfloat16,False,PreCompiledMLP,cuda,Forward Time (ms),1.842470359802246
2048,4,silu,bfloat16,False,PreCompiledMLP,cuda,Backward Time (ms),3.914252662658691
2048,4,silu,bfloat16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.207880704
2048,4,silu,bfloat16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.323224576
2048,8,relu,float32,False,MLP,cuda,Forward Time (ms),5.015961456298828
2048,8,relu,float32,False,MLP,cuda,Backward Time (ms),9.968128204345703
2048,8,relu,float32,False,MLP,cuda,Forward Peak Memory (GB),0.3609728
2048,8,relu,float32,False,MLP,cuda,Backward Peak Memory (GB),0.595854336
2048,8,relu,float32,False,PreCompiledMLP,cuda,Forward Time (ms),5.022412872314453
2048,8,relu,float32,False,PreCompiledMLP,cuda,Backward Time (ms),9.92768020629883
2048,8,relu,float32,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.331612672
2048,8,relu,float32,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.595854336
2048,8,relu,float16,False,MLP,cuda,Forward Time (ms),3.7342208862304687
2048,8,relu,float16,False,MLP,cuda,Backward Time (ms),7.905382537841797
2048,8,relu,float16,False,MLP,cuda,Forward Peak Memory (GB),0.375652864
2048,8,relu,float16,False,MLP,cuda,Backward Peak Memory (GB),0.625214464
2048,8,relu,float16,False,PreCompiledMLP,cuda,Forward Time (ms),3.748659133911133
2048,8,relu,float16,False,PreCompiledMLP,cuda,Backward Time (ms),7.889203262329101
2048,8,relu,float16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.375652864
2048,8,relu,float16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.625214464
2048,8,relu,bfloat16,False,MLP,cuda,Forward Time (ms),3.7324798583984373
2048,8,relu,bfloat16,False,MLP,cuda,Backward Time (ms),7.907942199707031
2048,8,relu,bfloat16,False,MLP,cuda,Forward Peak Memory (GB),0.375652864
2048,8,relu,bfloat16,False,MLP,cuda,Backward Peak Memory (GB),0.625214464
2048,8,relu,bfloat16,False,PreCompiledMLP,cuda,Forward Time (ms),3.747411346435547
2048,8,relu,bfloat16,False,PreCompiledMLP,cuda,Backward Time (ms),7.890553283691407
2048,8,relu,bfloat16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.375652864
2048,8,relu,bfloat16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.625214464
2048,8,relu2,float32,False,MLP,cuda,Forward Time (ms),5.540147018432617
2048,8,relu2,float32,False,MLP,cuda,Backward Time (ms),11.38420753479004
2048,8,relu2,float32,False,MLP,cuda,Forward Peak Memory (GB),0.428081664
2048,8,relu2,float32,False,MLP,cuda,Backward Peak Memory (GB),0.629408768
2048,8,relu2,float32,False,PreCompiledMLP,cuda,Forward Time (ms),5.554703903198242
2048,8,relu2,float32,False,PreCompiledMLP,cuda,Backward Time (ms),11.360956192016602
2048,8,relu2,float32,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.428081664
2048,8,relu2,float32,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.629408768
2048,8,relu2,float16,False,MLP,cuda,Forward Time (ms),3.91383056640625
2048,8,relu2,float16,False,MLP,cuda,Backward Time (ms),8.559410858154298
2048,8,relu2,float16,False,MLP,cuda,Forward Peak Memory (GB),0.409207296
2048,8,relu2,float16,False,MLP,cuda,Backward Peak Memory (GB),0.625214464
2048,8,relu2,float16,False,PreCompiledMLP,cuda,Forward Time (ms),3.926732635498047
2048,8,relu2,float16,False,PreCompiledMLP,cuda,Backward Time (ms),8.55920639038086
2048,8,relu2,float16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.409207296
2048,8,relu2,float16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.625214464
2048,8,relu2,bfloat16,False,MLP,cuda,Forward Time (ms),3.9115936279296877
2048,8,relu2,bfloat16,False,MLP,cuda,Backward Time (ms),8.567779541015625
2048,8,relu2,bfloat16,False,MLP,cuda,Forward Peak Memory (GB),0.409207296
2048,8,relu2,bfloat16,False,MLP,cuda,Backward Peak Memory (GB),0.625214464
2048,8,relu2,bfloat16,False,PreCompiledMLP,cuda,Forward Time (ms),3.9275489807128907
2048,8,relu2,bfloat16,False,PreCompiledMLP,cuda,Backward Time (ms),8.559311676025391
2048,8,relu2,bfloat16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.409207296
2048,8,relu2,bfloat16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.625214464
2048,8,silu,float32,False,MLP,cuda,Forward Time (ms),5.053852844238281
2048,8,silu,float32,False,MLP,cuda,Backward Time (ms),10.006933593749999
2048,8,silu,float32,False,MLP,cuda,Forward Peak Memory (GB),0.365167104
2048,8,silu,float32,False,MLP,cuda,Backward Peak Memory (GB),0.595854336
2048,8,silu,float32,False,PreCompiledMLP,cuda,Forward Time (ms),5.038899230957031
2048,8,silu,float32,False,PreCompiledMLP,cuda,Backward Time (ms),9.966995239257812
2048,8,silu,float32,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.365167104
2048,8,silu,float32,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.595854336
2048,8,silu,float16,False,MLP,cuda,Forward Time (ms),3.7340160369873048
2048,8,silu,float16,False,MLP,cuda,Backward Time (ms),7.904256057739259
2048,8,silu,float16,False,MLP,cuda,Forward Peak Memory (GB),0.39243008
2048,8,silu,float16,False,MLP,cuda,Backward Peak Memory (GB),0.625214464
2048,8,silu,float16,False,PreCompiledMLP,cuda,Forward Time (ms),3.747635269165039
2048,8,silu,float16,False,PreCompiledMLP,cuda,Backward Time (ms),7.911833572387694
2048,8,silu,float16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.39243008
2048,8,silu,float16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.625214464
2048,8,silu,bfloat16,False,MLP,cuda,Forward Time (ms),3.7324798583984373
2048,8,silu,bfloat16,False,MLP,cuda,Backward Time (ms),7.922994995117187
2048,8,silu,bfloat16,False,MLP,cuda,Forward Peak Memory (GB),0.39243008
2048,8,silu,bfloat16,False,MLP,cuda,Backward Peak Memory (GB),0.625214464
2048,8,silu,bfloat16,False,PreCompiledMLP,cuda,Forward Time (ms),3.747020721435547
2048,8,silu,bfloat16,False,PreCompiledMLP,cuda,Backward Time (ms),7.905690002441407
2048,8,silu,bfloat16,False,PreCompiledMLP,cuda,Forward Peak Memory (GB),0.39243008
2048,8,silu,bfloat16,False,PreCompiledMLP,cuda,Backward Peak Memory (GB),0.625214464
